{1,1,2,2,4,8,15,16,23,32,39}
{1,1,2,4,6,8,11,16,19,32,40}
{1,2,3,4,5,8,10,16,20,32,40}
{1,1,2,4,6,8,11,16,21,32,40}
{1,2,3,4,5,8,14,16,22,32,40}
{1,2,3,4,5,8,14,16,24,32,40}
{1,1,2,4,6,8,11,16,19,32,41}
{1,2,3,4,5,8,10,16,20,32,41}
{1,1,2,4,6,8,10,16,20,32,41}
{1,1,2,3,4,8,12,16,20,32,41}
{1,1,2,4,6,8,10,16,21,32,41}
{1,1,2,4,6,8,11,16,21,32,41}
{1,1,2,4,7,8,11,16,21,32,41}
{1,1,2,3,4,8,12,16,21,32,41}
{1,1,2,3,4,8,13,16,21,32,41}
{1,2,3,4,5,8,10,16,22,32,41}
{1,1,2,3,4,5,8,16,24,32,41}
{1,1,2,3,4,6,8,16,24,32,41}
{1,2,3,4,5,6,8,16,24,32,41}
{1,1,2,2,4,7,8,16,24,32,41}
{1,1,2,3,4,5,8,16,25,32,41}
{1,1,2,3,4,6,8,16,25,32,41}
{1,2,3,4,5,6,8,16,25,32,41}
{1,1,2,2,4,7,8,16,25,32,41}
{1,1,2,4,6,8,11,16,25,32,41}
{1,2,4,7,8,11,16,19,32,37,41}
{1,1,2,3,4,8,12,16,20,32,42}
{1,1,2,2,4,8,12,16,21,32,42}
{1,1,2,3,4,8,12,16,21,32,42}
{1,1,2,2,4,8,13,16,21,32,42}
{1,1,2,3,4,8,13,16,21,32,42}
{1,2,3,4,5,8,9,16,22,32,42}
{1,1,2,3,4,8,12,16,22,32,42}
{1,1,2,2,4,8,13,16,22,32,42}
{1,1,2,3,4,8,14,16,22,32,42}
{1,2,3,4,5,8,14,16,22,32,42}
{1,1,2,3,4,5,8,16,24,32,42}
{1,1,2,3,4,6,8,16,24,32,42}
{1,1,2,4,6,8,11,16,24,32,42}
{1,2,3,4,5,8,14,16,24,32,42}
{1,1,2,2,4,5,8,16,25,32,42}
{1,1,2,3,4,5,8,16,25,32,42}
{1,1,1,2,4,6,8,16,25,32,42}
{1,1,2,3,4,6,8,16,25,32,42}
{1,2,3,4,5,6,8,16,25,32,42}
{1,1,1,2,4,7,8,16,25,32,42}
{1,1,2,2,4,7,8,16,25,32,42}
{1,1,2,4,6,8,11,16,25,32,42}
{1,1,2,3,4,5,8,16,26,32,42}
{1,1,2,3,4,6,8,16,26,32,42}
{1,1,1,2,4,7,8,16,26,32,42}
{1,2,3,4,5,8,14,16,26,32,42}
{1,1,2,2,4,8,12,16,20,32,43}
{1,1,2,2,4,8,12,16,21,32,43}
{1,1,2,2,4,8,13,16,21,32,43}
{1,1,2,3,4,8,12,16,22,32,43}
{1,1,2,2,4,8,13,16,22,32,43}
{1,1,2,3,4,8,13,16,22,32,43}
{1,1,1,2,4,8,14,16,22,32,43}
{1,1,2,3,4,8,14,16,22,32,43}
{1,1,2,2,4,8,12,16,23,32,43}
{1,1,2,2,4,8,15,16,23,32,43}
{1,1,2,2,4,5,8,16,24,32,43}
{1,1,1,2,4,6,8,16,24,32,43}
{1,1,2,3,4,6,8,16,24,32,43}
{1,1,2,2,4,7,8,16,24,32,43}
{1,1,2,4,6,8,11,16,24,32,43}
{1,1,2,2,4,5,8,16,25,32,43}
{1,1,1,2,4,6,8,16,25,32,43}
{1,1,2,3,4,6,8,16,25,32,43}
{1,1,1,2,4,7,8,16,25,32,43}
{1,1,2,2,4,7,8,16,25,32,43}
{1,1,2,2,4,5,8,16,26,32,43}
{1,1,2,3,4,5,8,16,26,32,43}
{1,1,1,2,4,6,8,16,26,32,43}
{1,1,2,3,4,6,8,16,26,32,43}
{1,1,1,2,4,7,8,16,26,32,43}
{1,2,3,4,5,8,14,16,26,32,43}
{1,1,2,2,4,5,8,16,27,32,43}
{1,1,1,2,4,6,8,16,27,32,43}
{1,1,2,3,4,6,8,16,27,32,43}
{1,1,1,2,4,7,8,16,27,32,43}
{1,1,2,2,4,7,8,16,27,32,43}
{1,2,3,4,5,8,9,16,18,32,44}
{1,2,3,4,5,8,10,16,19,32,44}
{1,1,2,4,6,8,10,16,19,32,44}
{1,1,2,4,6,8,11,16,19,32,44}
{1,1,2,4,7,8,11,16,19,32,44}
{1,2,3,4,5,8,10,16,20,32,44}
{1,1,2,4,6,8,10,16,21,32,44}
{1,1,2,4,7,8,11,16,21,32,44}
{1,2,3,4,5,8,10,16,22,32,44}
{1,1,2,3,4,6,8,16,24,32,44}
{1,1,2,2,4,7,8,16,24,32,44}
{1,1,2,4,6,8,11,16,24,32,44}
{1,1,2,3,4,6,8,16,25,32,44}
{1,1,2,2,4,7,8,16,25,32,44}
{1,1,2,4,6,8,11,16,25,32,44}
{1,1,2,2,4,5,8,16,26,32,44}
{1,1,2,3,4,5,8,16,26,32,44}
{1,1,2,3,4,6,8,16,26,32,44}
{1,1,1,2,4,7,8,16,26,32,44}
{1,1,2,2,4,5,8,16,27,32,44}
{1,1,2,3,4,6,8,16,27,32,44}
{1,1,2,2,4,7,8,16,27,32,44}
{1,1,2,3,4,6,8,16,28,32,44}
{1,1,2,2,4,7,8,16,28,32,44}
{1,2,3,4,5,8,10,16,28,32,44}
{1,1,2,4,6,8,11,16,28,32,44}
{1,1,2,4,7,8,11,16,28,32,44}
{1,1,2,4,6,8,10,16,18,32,45}
{1,2,3,4,5,8,10,16,20,32,45}
{1,1,2,4,6,8,10,16,20,32,45}
{1,1,2,4,6,8,10,16,21,32,45}
{1,1,2,4,6,8,11,16,21,32,45}
{1,1,2,3,4,6,8,16,24,32,45}
{1,1,2,2,4,7,8,16,24,32,45}
{1,1,2,4,6,8,11,16,24,32,45}
{1,1,2,3,4,6,8,16,25,32,45}
{1,1,2,2,4,7,8,16,25,32,45}
{1,1,2,4,6,8,11,16,25,32,45}
{1,1,1,2,4,6,8,16,26,32,45}
{1,1,1,2,4,7,8,16,26,32,45}
{1,2,3,4,5,8,14,16,26,32,45}
{1,1,2,2,4,4,8,16,27,32,45}
{1,1,1,2,4,6,8,16,27,32,45}
{1,1,2,3,4,6,8,16,27,32,45}
{1,1,1,2,3,4,8,16,28,32,45}
{1,1,2,2,3,4,8,16,28,32,45}
{1,1,2,3,4,6,8,16,28,32,45}
{1,1,2,2,4,7,8,16,28,32,45}
{1,1,2,4,6,8,10,16,28,32,45}
{1,1,2,4,6,8,11,16,28,32,45}
{1,1,2,3,4,6,8,16,29,32,45}
{1,1,2,2,4,7,8,16,29,32,45}
{1,1,2,4,6,8,10,16,29,32,45}
{1,1,2,2,4,5,8,16,24,32,46}
{1,1,2,3,4,5,8,16,24,32,46}
{1,2,3,4,5,8,14,16,24,32,46}
{1,1,2,2,4,4,8,16,25,32,46}
{1,1,2,2,4,5,8,16,25,32,46}
{1,1,2,2,4,5,8,16,26,32,46}
{1,1,2,3,4,5,8,16,26,32,46}
{1,1,2,2,4,5,8,16,27,32,46}
{1,1,1,2,3,4,8,16,28,32,46}
{1,1,2,2,4,5,8,16,28,32,46}
{1,1,2,3,4,6,8,16,28,32,46}
{1,1,1,2,2,4,8,16,29,32,46}
{1,1,1,2,3,4,8,16,29,32,46}
{1,1,2,2,3,4,8,16,29,32,46}
{1,1,2,2,4,5,8,16,30,32,46}
{1,1,2,3,4,5,8,16,30,32,46}
{1,1,2,2,4,4,8,16,24,32,47}
{1,1,2,2,4,4,8,16,25,32,47}
{1,1,2,2,4,4,8,16,27,32,47}
{1,1,1,2,2,4,8,16,28,32,47}
{1,1,2,2,3,4,8,16,28,32,47}
{1,1,2,2,4,5,8,16,28,32,47}
{1,1,2,3,4,6,8,16,28,32,47}
{1,1,2,2,4,7,8,16,28,32,47}
{1,2,3,4,5,8,10,16,28,32,47}
{1,1,2,2,4,5,8,16,30,32,47}
{1,1,2,2,4,4,8,16,31,32,47}
{1,2,3,4,5,8,9,16,18,32,48}
{1,1,2,4,6,8,10,16,19,32,48}
{1,1,2,4,6,8,10,16,21,32,48}
{1,1,2,3,4,8,12,16,21,32,48}
{1,2,3,4,5,8,9,16,22,32,48}
{1,2,3,4,5,8,10,16,22,32,48}
{1,1,2,3,4,8,12,16,22,32,48}
{1,1,2,2,4,8,12,16,23,32,48}
{1,2,3,4,5,8,14,16,24,32,48}
{1,1,2,4,6,8,11,16,25,32,48}
{1,2,3,4,5,8,14,16,26,32,48}
{1,2,3,4,8,12,16,21,26,32,48}
{1,2,3,4,5,8,10,16,28,32,48}
{1,1,2,4,6,8,11,16,28,32,48}
{1,1,2,4,6,8,10,16,29,32,48}
{1,2,3,4,8,12,16,21,32,42,48}
{1,1,2,3,4,5,8,9,16,32,49}
{1,2,3,4,5,6,8,9,16,32,49}
{1,1,2,3,4,5,8,10,16,32,49}
{1,1,2,3,4,6,8,10,16,32,49}
{1,1,2,2,4,5,8,11,16,32,49}
{1,1,1,2,4,6,8,11,16,32,49}
{1,1,2,3,4,6,8,11,16,32,49}
{1,1,1,2,4,7,8,11,16,32,49}
{1,1,2,2,4,7,8,11,16,32,49}
{1,1,2,3,4,6,8,12,16,32,49}
{1,1,2,2,4,7,8,12,16,32,49}
{1,2,3,4,5,8,10,12,16,32,49}
{1,1,1,2,3,4,8,13,16,32,49}
{1,1,2,2,3,4,8,13,16,32,49}
{1,1,2,3,4,6,8,13,16,32,49}
{1,1,2,2,4,7,8,13,16,32,49}
{1,1,2,4,6,8,10,13,16,32,49}
{1,1,2,2,4,5,8,14,16,32,49}
{1,1,2,3,4,5,8,14,16,32,49}
{1,1,2,2,4,4,8,15,16,32,49}
{1,2,3,4,5,8,9,16,18,32,49}
{1,1,2,4,6,8,10,16,19,32,49}
{1,1,2,4,6,8,10,16,21,32,49}
{1,1,2,3,4,8,12,16,21,32,49}
{1,1,2,3,4,8,12,16,22,32,49}
{1,1,2,2,4,8,12,16,23,32,49}
{1,1,2,2,4,8,13,16,23,32,49}
{1,1,2,4,6,8,11,16,25,32,49}
{1,2,3,4,5,8,14,16,26,32,49}
{1,2,3,4,8,12,16,21,26,32,49}
{1,1,2,4,6,8,10,16,28,32,49}
{1,1,2,4,6,8,11,16,28,32,49}
{1,1,2,4,6,8,10,16,29,32,49}
{1,2,3,4,8,13,16,21,32,41,49}
{1,1,2,3,4,5,8,9,16,32,50}
{1,2,3,4,5,6,8,9,16,32,50}
{1,1,2,3,4,5,8,10,16,32,50}
{1,1,2,3,4,6,8,10,16,32,50}
{1,1,2,2,4,5,8,11,16,32,50}
{1,1,1,2,4,6,8,11,16,32,50}
{1,1,2,3,4,6,8,11,16,32,50}
{1,1,1,2,4,7,8,11,16,32,50}
{1,1,2,3,4,6,8,12,16,32,50}
{1,1,1,2,3,4,8,13,16,32,50}
{1,1,2,2,3,4,8,13,16,32,50}
{1,1,2,3,4,6,8,13,16,32,50}
{1,1,2,4,6,8,10,13,16,32,50}
{1,1,1,2,3,4,8,14,16,32,50}
{1,1,2,2,4,5,8,14,16,32,50}
{1,1,2,3,4,5,8,14,16,32,50}
{1,1,2,4,6,8,10,16,21,32,50}
{1,1,2,2,4,8,12,16,21,32,50}
{1,1,2,3,4,8,12,16,21,32,50}
{1,2,3,4,5,8,9,16,22,32,50}
{1,2,3,4,5,8,10,16,22,32,50}
{1,1,2,3,4,8,12,16,22,32,50}
{1,1,2,3,4,8,13,16,22,32,50}
{1,1,2,2,4,8,13,16,23,32,50}
{1,1,1,2,4,8,14,16,23,32,50}
{1,2,3,4,5,8,14,16,24,32,50}
{1,1,2,4,6,8,11,16,25,32,50}
{1,2,3,4,5,8,14,16,26,32,50}
{1,2,3,4,5,8,16,24,32,41,50}
{1,1,2,4,6,8,16,25,32,41,50}
{1,2,3,4,8,13,16,21,32,42,50}
{1,1,2,2,4,5,8,9,16,32,51}
{1,1,2,2,4,5,8,10,16,32,51}
{1,1,2,3,4,5,8,10,16,32,51}
{1,1,1,2,4,6,8,10,16,32,51}
{1,1,2,3,4,6,8,10,16,32,51}
{1,1,2,2,4,5,8,11,16,32,51}
{1,1,1,2,4,6,8,11,16,32,51}
{1,1,1,2,4,7,8,11,16,32,51}
{1,1,2,2,4,7,8,11,16,32,51}
{1,1,2,2,4,5,8,12,16,32,51}
{1,1,2,3,4,6,8,12,16,32,51}
{1,1,2,2,4,7,8,12,16,32,51}
{1,2,3,4,5,8,10,12,16,32,51}
{1,1,2,4,6,8,10,12,16,32,51}
{1,1,1,2,2,4,8,13,16,32,51}
{1,1,2,2,3,4,8,13,16,32,51}
{1,1,2,3,4,6,8,13,16,32,51}
{1,1,2,2,4,7,8,13,16,32,51}
{1,1,1,1,2,4,8,14,16,32,51}
{1,1,1,2,2,4,8,14,16,32,51}
{1,1,1,2,3,4,8,14,16,32,51}
{1,1,2,2,4,5,8,14,16,32,51}
{1,1,1,1,2,4,8,15,16,32,51}
{1,1,1,2,2,4,8,15,16,32,51}
{1,1,2,2,3,4,8,15,16,32,51}
{1,1,2,2,4,4,8,15,16,32,51}
{1,1,2,4,6,8,10,16,21,32,51}
{1,1,2,2,4,8,12,16,21,32,51}
{1,2,3,4,5,8,10,16,22,32,51}
{1,1,2,3,4,8,12,16,22,32,51}
{1,1,2,3,4,8,13,16,22,32,51}
{1,1,2,2,4,8,12,16,23,32,51}
{1,1,2,2,4,8,13,16,23,32,51}
{1,2,3,4,5,8,10,16,28,32,51}
{1,2,3,4,8,12,16,21,32,42,51}
{1,1,2,4,8,14,16,22,32,42,51}
{1,1,2,3,4,5,8,10,16,32,52}
{1,1,2,3,4,6,8,10,16,32,52}
{1,1,2,2,4,5,8,11,16,32,52}
{1,1,1,2,4,6,8,11,16,32,52}
{1,1,2,3,4,6,8,11,16,32,52}
{1,1,1,2,4,7,8,11,16,32,52}
{1,1,2,2,4,7,8,11,16,32,52}
{1,1,2,3,4,6,8,12,16,32,52}
{1,1,2,2,4,7,8,12,16,32,52}
{1,1,1,2,3,4,8,13,16,32,52}
{1,1,2,2,3,4,8,13,16,32,52}
{1,1,2,3,4,6,8,13,16,32,52}
{1,1,2,2,4,7,8,13,16,32,52}
{1,1,2,4,6,8,10,13,16,32,52}
{1,1,1,2,3,4,8,14,16,32,52}
{1,1,2,2,4,5,8,14,16,32,52}
{1,1,1,2,2,4,8,15,16,32,52}
{1,1,2,2,3,4,8,15,16,32,52}
{1,2,3,4,5,8,9,16,18,32,52}
{1,1,2,4,6,8,10,16,19,32,52}
{1,1,2,4,6,8,11,16,24,32,52}
{1,1,2,4,6,8,11,16,25,32,52}
{1,2,3,4,5,8,10,16,28,32,52}
{1,1,2,4,6,8,11,16,28,32,52}
{1,1,2,4,7,8,11,16,28,32,52}
{1,1,2,4,6,8,10,16,29,32,52}
{1,2,3,4,5,8,16,24,32,42,52}
{1,1,2,4,6,8,16,25,32,42,52}
{1,1,2,4,7,8,16,25,32,42,52}
{1,2,3,4,5,8,16,26,32,43,52}
{1,1,1,2,4,6,8,10,16,32,53}
{1,1,2,3,4,6,8,10,16,32,53}
{1,1,2,2,4,4,8,11,16,32,53}
{1,1,1,2,4,6,8,11,16,32,53}
{1,1,2,3,4,6,8,11,16,32,53}
{1,1,1,2,4,7,8,11,16,32,53}
{1,1,2,2,4,7,8,11,16,32,53}
{1,1,1,2,3,4,8,12,16,32,53}
{1,1,2,2,3,4,8,12,16,32,53}
{1,1,2,3,4,6,8,12,16,32,53}
{1,1,2,2,4,7,8,12,16,32,53}
{1,1,1,2,3,4,8,13,16,32,53}
{1,1,2,2,3,4,8,13,16,32,53}
{1,1,2,3,4,6,8,13,16,32,53}
{1,1,2,2,4,7,8,13,16,32,53}
{1,1,2,4,6,8,10,13,16,32,53}
{1,1,1,2,2,4,8,14,16,32,53}
{1,1,1,2,3,4,8,14,16,32,53}
{1,1,2,2,4,5,8,14,16,32,53}
{1,1,1,2,2,4,8,15,16,32,53}
{1,1,2,2,3,4,8,15,16,32,53}
{1,1,2,4,6,8,11,16,24,32,53}
{1,2,3,4,5,8,10,16,28,32,53}
{1,1,2,4,6,8,10,16,28,32,53}
{1,1,2,4,7,8,11,16,28,32,53}
{1,1,2,4,6,8,16,24,32,42,53}
{1,1,2,2,4,5,8,9,16,32,54}
{1,1,2,3,4,5,8,9,16,32,54}
{1,2,3,4,5,6,8,9,16,32,54}
{1,1,2,2,4,5,8,10,16,32,54}
{1,1,2,3,4,5,8,10,16,32,54}
{1,1,2,2,4,5,8,11,16,32,54}
{1,1,1,2,3,4,8,12,16,32,54}
{1,1,2,2,4,5,8,12,16,32,54}
{1,1,2,3,4,6,8,12,16,32,54}
{1,2,3,4,5,8,10,12,16,32,54}
{1,1,1,2,2,4,8,13,16,32,54}
{1,1,1,2,3,4,8,13,16,32,54}
{1,1,2,2,3,4,8,13,16,32,54}
{1,1,2,3,4,6,8,13,16,32,54}
{1,1,2,2,4,7,8,13,16,32,54}
{1,1,1,2,3,4,8,14,16,32,54}
{1,1,2,2,4,5,8,14,16,32,54}
{1,1,2,3,4,5,8,14,16,32,54}
{1,1,1,1,2,4,8,15,16,32,54}
{1,1,1,2,2,4,8,15,16,32,54}
{1,2,3,4,5,8,14,16,24,32,54}
{1,1,2,4,6,8,11,16,28,32,54}
{1,2,3,4,5,8,16,24,32,40,54}
{1,1,2,2,4,4,8,9,16,32,55}
{1,1,2,2,4,4,8,11,16,32,55}
{1,1,1,2,2,4,8,12,16,32,55}
{1,1,2,2,3,4,8,12,16,32,55}
{1,1,2,2,4,5,8,12,16,32,55}
{1,1,2,3,4,6,8,12,16,32,55}
{1,1,2,2,4,7,8,12,16,32,55}
{1,1,1,2,2,4,8,13,16,32,55}
{1,1,2,2,3,4,8,13,16,32,55}
{1,1,1,1,2,4,8,14,16,32,55}
{1,1,1,2,2,4,8,14,16,32,55}
{1,1,1,2,3,4,8,14,16,32,55}
{1,1,2,2,4,5,8,14,16,32,55}
{1,1,1,2,2,4,8,15,16,32,55}
{1,1,2,2,3,4,8,15,16,32,55}
{1,1,2,2,4,4,8,15,16,32,55}
{1,1,2,4,6,8,11,16,28,32,55}
{1,2,3,4,5,6,8,9,16,32,56}
{1,1,2,3,4,5,8,10,16,32,56}
{1,1,2,2,4,5,8,11,16,32,56}
{1,1,1,2,4,6,8,11,16,32,56}
{1,1,2,3,4,6,8,12,16,32,56}
{1,1,2,2,4,7,8,12,16,32,56}
{1,1,2,3,4,6,8,13,16,32,56}
{1,1,2,2,4,7,8,13,16,32,56}
{1,1,2,2,4,5,8,14,16,32,56}
{1,1,2,3,4,5,8,14,16,32,56}
{1,1,2,2,4,4,8,15,16,32,56}
{1,1,2,4,6,8,11,16,19,32,56}
{1,2,3,4,5,8,10,16,20,32,56}
{1,1,2,4,6,8,10,16,21,32,56}
{1,1,2,4,6,8,11,16,21,32,56}
{1,1,2,3,4,8,12,16,21,32,56}
{1,1,2,3,4,8,13,16,21,32,56}
{1,2,3,4,5,8,10,16,22,32,56}
{1,1,2,3,4,8,12,16,22,32,56}
{1,1,2,2,4,8,13,16,22,32,56}
{1,1,2,3,4,8,13,16,22,32,56}
{1,1,2,3,4,8,14,16,22,32,56}
{1,2,3,4,5,8,14,16,22,32,56}
{1,1,2,2,4,8,12,16,23,32,56}
{1,1,2,2,4,8,13,16,23,32,56}
{1,1,2,3,4,8,14,16,23,32,56}
{1,1,2,2,4,8,15,16,23,32,56}
{1,1,1,2,3,4,5,8,16,32,57}
{1,1,2,2,3,4,5,8,16,32,57}
{1,1,1,2,3,4,6,8,16,32,57}
{1,1,2,2,4,5,6,8,16,32,57}
{1,1,2,3,4,5,6,8,16,32,57}
{1,1,1,1,2,4,7,8,16,32,57}
{1,1,1,2,2,4,7,8,16,32,57}
{1,1,2,2,3,4,7,8,16,32,57}
{1,1,2,2,4,4,7,8,16,32,57}
{1,1,2,3,4,5,8,10,16,32,57}
{1,1,2,2,4,5,8,11,16,32,57}
{1,1,1,2,4,6,8,11,16,32,57}
{1,1,2,3,4,6,8,12,16,32,57}
{1,1,2,2,4,7,8,12,16,32,57}
{1,1,2,3,4,6,8,13,16,32,57}
{1,1,2,2,4,7,8,13,16,32,57}
{1,1,2,2,4,5,8,14,16,32,57}
{1,1,2,2,4,4,8,15,16,32,57}
{1,2,3,4,5,8,10,16,20,32,57}
{1,1,2,4,6,8,10,16,20,32,57}
{1,1,2,3,4,8,12,16,20,32,57}
{1,1,2,4,6,8,10,16,21,32,57}
{1,1,2,4,7,8,11,16,21,32,57}
{1,1,2,3,4,8,12,16,22,32,57}
{1,1,2,2,4,8,13,16,22,32,57}
{1,1,2,2,4,8,12,16,23,32,57}
{1,1,1,2,3,4,5,8,16,32,58}
{1,1,2,2,3,4,5,8,16,32,58}
{1,1,1,2,3,4,6,8,16,32,58}
{1,1,2,3,4,5,6,8,16,32,58}
{1,1,1,1,2,4,7,8,16,32,58}
{1,1,1,2,2,4,7,8,16,32,58}
{1,2,3,4,5,6,8,9,16,32,58}
{1,1,2,2,4,5,8,12,16,32,58}
{1,1,2,3,4,6,8,12,16,32,58}
{1,1,2,2,4,5,8,14,16,32,58}
{1,1,2,3,4,5,8,14,16,32,58}
{1,1,2,3,4,8,12,16,20,32,58}
{1,1,2,2,4,8,12,16,21,32,58}
{1,1,2,3,4,8,12,16,21,32,58}
{1,1,2,2,4,8,13,16,21,32,58}
{1,2,3,4,5,8,9,16,22,32,58}
{1,1,1,2,2,4,5,8,16,32,59}
{1,1,2,2,3,4,5,8,16,32,59}
{1,1,1,1,2,4,6,8,16,32,59}
{1,1,1,2,2,4,6,8,16,32,59}
{1,1,1,2,3,4,6,8,16,32,59}
{1,1,2,2,4,5,6,8,16,32,59}
{1,1,1,1,2,4,7,8,16,32,59}
{1,1,1,2,2,4,7,8,16,32,59}
{1,1,2,2,3,4,7,8,16,32,59}
{1,1,2,2,4,4,7,8,16,32,59}
{1,1,2,2,4,5,8,12,16,32,59}
{1,1,2,3,4,6,8,12,16,32,59}
{1,1,2,2,4,7,8,12,16,32,59}
{1,1,2,3,4,6,8,13,16,32,59}
{1,1,2,2,4,5,8,14,16,32,59}
{1,1,2,2,4,8,12,16,20,32,59}
{1,1,2,2,3,4,5,8,16,32,60}
{1,1,1,2,3,4,6,8,16,32,60}
{1,1,2,2,4,5,6,8,16,32,60}
{1,1,1,2,2,4,7,8,16,32,60}
{1,1,2,2,3,4,7,8,16,32,60}
{1,1,2,2,4,5,8,10,16,32,60}
{1,1,2,3,4,5,8,10,16,32,60}
{1,1,2,3,4,6,8,10,16,32,60}
{1,1,2,2,4,4,8,11,16,32,60}
{1,1,2,2,4,5,8,11,16,32,60}
{1,1,1,2,4,6,8,11,16,32,60}
{1,1,2,3,4,6,8,11,16,32,60}
{1,1,1,2,4,7,8,11,16,32,60}
{1,1,2,2,4,7,8,11,16,32,60}
{1,1,2,4,6,8,10,13,16,32,60}
{1,2,3,4,5,8,10,16,19,32,60}
{1,1,1,1,2,3,4,8,16,32,61}
{1,1,1,2,2,3,4,8,16,32,61}
{1,1,2,2,3,3,4,8,16,32,61}
{1,1,2,2,3,4,4,8,16,32,61}
{1,1,1,2,2,4,6,8,16,32,61}
{1,1,1,2,3,4,6,8,16,32,61}
{1,1,2,2,4,5,6,8,16,32,61}
{1,1,1,2,2,4,7,8,16,32,61}
{1,1,2,2,3,4,7,8,16,32,61}
{1,1,1,2,4,6,8,10,16,32,61}
{1,1,2,2,4,4,8,11,16,32,61}
{1,1,2,4,6,8,10,13,16,32,61}
{1,1,1,1,2,3,4,8,16,32,62}
{1,1,1,2,2,3,4,8,16,32,62}
{1,1,1,2,2,4,5,8,16,32,62}
{1,1,1,2,3,4,5,8,16,32,62}
{1,1,2,2,3,4,5,8,16,32,62}
{1,1,2,3,4,5,6,8,16,32,62}
{1,1,2,2,4,4,8,9,16,32,62}
{1,1,2,2,4,5,8,9,16,32,62}
{1,1,1,1,1,2,4,8,16,32,63}
{1,1,1,1,2,2,4,8,16,32,63}
{1,1,1,2,2,2,4,8,16,32,63}
{1,1,1,2,2,3,4,8,16,32,63}
{1,1,1,2,2,4,4,8,16,32,63}
{1,1,2,2,3,4,4,8,16,32,63}
{1,1,2,2,4,5,6,8,16,32,63}
{1,1,2,2,4,4,7,8,16,32,63}
{1,1,2,2,4,4,8,8,16,32,63}
{1,2,3,4,5,8,10,12,16,32,63}
{1,2,4,7,8,11,16,21,25,32,63}
